id_municipio,sigla_partido,numero_de_eleitos
33936,PL,2
33936,UNIÃO,3
30791,MDB,1
30791,PDT,1
30791,PP,3
30791,UNIÃO,3
30791,PT,3
33952,PP,1
33952,REPUBLICANOS,1
33952,PSD,2
33952,PT,3
33952,UNIÃO,2
33960,SOLIDARIEDADE,1
33960,PDT,2
33960,MDB,2
33960,PSD,2
33960,UNIÃO,2
33960,PT,2
33979,PSD,1
33979,PSOL,2
33979,PT,2
33979,PL,2
33979,PDT,2
33979,PRTB,2
33995,SOLIDARIEDADE,1
33995,PSB,2
33995,UNIÃO,2
33995,PT,5
33995,MDB,1
34010,AVANTE,1
34010,SOLIDARIEDADE,1
34010,PSD,2
34010,PSB,3
34010,UNIÃO,2
34029,AVANTE,2
34029,PP,2
34029,PCdoB,2
34029,PSD,3
34029,MDB,2
34037,PV,1
34037,PDT,1
34037,PSB,1
34037,PCdoB,1
34037,PSOL,2
34037,PSD,2
34037,PL,2
34037,UNIÃO,2
34037,PT,3
34053,SOLIDARIEDADE,1
34053,PMB,1
34053,PSB,1
34053,PV,1
34053,MDB,1
34053,PSD,3
34053,PT,3
34070,PODE,1
34070,PV,1
34070,PCdoB,1
34070,PP,2
34070,PSD,2
34070,PT,2
34070,UNIÃO,2
34096,PCdoB,1
34096,PSD,1
34096,PL,1
34096,PT,2
34096,PP,2
34096,UNIÃO,2
34118,UNIÃO,1
34118,PSB,2
34118,PSD,2
34118,PT,2
34118,REPUBLICANOS,2
34118,AVANTE,2
34150,PSOL,2
34150,PT,4
34150,PODE,4
34150,MDB,3
34134,REPUBLICANOS,1
34134,PSOL,1
34134,PL,2
34134,PT,3
34134,UNIÃO,3
34134,PSD,4
34134,PRD,4
34134,PP,5
34177,MDB,1
34177,PSB,2
34177,PCdoB,2
34177,REPUBLICANOS,2
34177,PSD,2
34177,PT,4
34193,PV,2
34193,UNIÃO,3
34193,PT,4
34193,PSDB,3
34193,PSD,3
34231,MDB,1
34231,PSDB,1
34231,PCdoB,1
34231,PT,3
34231,PP,3
34231,PSD,2
34258,PSD,1
34258,PL,2
34258,PT,2
34258,AVANTE,2
34258,UNIÃO,2
34258,DC,2
34274,AVANTE,1
34274,SOLIDARIEDADE,1
34274,PT,3
34274,PRD,1
34274,PSD,2
34274,MDB,1
34290,PSD,1
34290,PRD,1
34290,PODE,1
34290,PL,1
34290,SOLIDARIEDADE,2
34290,PT,2
34290,PRTB,2
34290,PP,2
34290,MDB,3
34312,PSD,2
34312,PT,3
34312,SOLIDARIEDADE,1
34312,AVANTE,1
34312,UNIÃO,2
34355,PV,2
34355,MDB,3
34355,AVANTE,4
34355,PT,4
30856,PRD,1
30856,PCdoB,1
30856,PSDB,1
30856,AVANTE,1
30856,PDT,1
30856,PSD,3
30856,PT,3
34215,MDB,1
34215,PCdoB,2
34215,UNIÃO,4
34215,PSD,2
30813,SOLIDARIEDADE,1
30813,REPUBLICANOS,1
30813,PSD,2
30813,PL,3
30813,UNIÃO,2
30830,PV,1
30830,MDB,1
30830,REPUBLICANOS,2
30830,PCdoB,2
30830,UNIÃO,3
30830,PT,3
30830,PSD,1
34371,PSB,1
34371,PSD,2
34371,PP,2
34371,PT,2
34371,MDB,2
34371,PSOL,2
34363,PCdoB,1
34363,PV,1
34363,PP,2
34363,PSD,2
34363,PT,3
34398,PSDB,1
34398,PDT,1
34398,PV,1
34398,PP,1
34398,PSD,2
34398,PT,3
34410,PP,1
34410,PL,2
34410,PT,2
34410,PSD,2
34410,UNIÃO,2
34410,MDB,2
34436,PCdoB,1
34436,SOLIDARIEDADE,1
34436,REPUBLICANOS,2
34436,PSDB,2
34436,PSD,2
34436,PT,4
34436,AVANTE,2
34436,PSB,1
34452,MDB,2
34452,AVANTE,2
34452,PT,3
34452,PV,1
34452,PSB,1
34452,PSD,2
34479,AVANTE,1
34479,PP,1
34479,PSD,2
34479,UNIÃO,3
34479,PT,2
34495,PDT,2
34495,SOLIDARIEDADE,4
34495,MDB,4
34495,PT,3
34509,PDT,4
34509,PSD,5
34517,MDB,1
34517,PCdoB,1
34517,PSDB,1
34517,PSOL,2
34517,PT,2
34517,PSB,2
34517,PSD,2
34533,PP,1
34533,UNIÃO,3
34533,PT,4
34533,PCdoB,1
34576,AVANTE,2
34576,MDB,2
34576,PT,5
34576,PSD,2
34592,PSDB,1
34592,PV,1
34592,AVANTE,1
34592,PCdoB,1
34592,PSD,2
34592,PT,2
34592,PP,2
34592,PSB,1
34614,PRD,1
34614,PP,2
34614,PSD,2
34614,UNIÃO,2
34614,PT,4
34630,PDT,1
34630,PP,2
34630,PSD,2
34630,PL,2
34630,PT,2
34630,PSOL,2
34657,PSD,1
34657,UNIÃO,2
34657,PT,2
34657,SOLIDARIEDADE,2
34657,AVANTE,2
34657,PSDB,2
34673,PCdoB,1
34673,PP,2
34673,UNIÃO,2
34673,PT,3
34673,SOLIDARIEDADE,1
34673,REPUBLICANOS,2
34673,MDB,1
34673,REDE,1
34673,PSD,2
34690,PSD,2
34690,PL,4
34690,PT,4
34690,REDE,3
34711,REPUBLICANOS,1
34711,PP,2
34711,PT,2
34711,PSD,2
34711,UNIÃO,2
34711,PRD,2
34738,PODE,1
34738,MDB,1
34738,PCdoB,2
34738,PSD,2
34738,PT,4
34738,PSB,1
34754,SOLIDARIEDADE,1
34754,AVANTE,2
34754,PP,3
34754,PSD,3
34770,PSB,1
34770,PSD,2
34770,UNIÃO,2
34770,PT,2
34770,AGIR,2
34770,PSOL,2
34797,PSB,1
34797,UNIÃO,4
34797,PSD,3
34797,MDB,1
34819,PP,1
34819,UNIÃO,2
34819,PT,4
34819,PSD,2
34835,PV,1
34835,MDB,1
34835,PCdoB,1
34835,PP,2
34835,UNIÃO,2
34835,PT,2
34835,PSOL,2
34851,PP,1
34851,PCdoB,2
34851,PSOL,2
34851,UNIÃO,2
34851,PT,3
34851,PSD,3
34878,PSD,1
34878,AVANTE,1
34878,PT,3
34878,MDB,2
34878,PL,2
34894,PCdoB,1
34894,REPUBLICANOS,1
34894,PSD,2
34894,PT,3
34894,MDB,2
34932,PCdoB,1
34932,REPUBLICANOS,1
34932,PP,1
34932,UNIÃO,1
34932,AVANTE,1
34932,PT,3
34932,PSD,1
34916,AVANTE,2
34916,SOLIDARIEDADE,2
34916,PSD,2
34916,PSB,3
34916,PDT,2
34959,MDB,1
34959,REPUBLICANOS,1
34959,PP,1
34959,PL,1
34959,PT,2
34959,PSD,2
34959,UNIÃO,2
34959,AVANTE,2
34959,PDT,3
34975,PV,1
34975,SOLIDARIEDADE,1
34975,REPUBLICANOS,1
34975,MDB,1
34975,PCdoB,1
34975,PSD,2
34975,PT,4
34975,PP,2
34339,SOLIDARIEDADE,1
34339,PP,2
34339,PSD,2
34339,PT,4
34339,PSB,2
34550,PV,1
34550,PDT,1
34550,REPUBLICANOS,1
34550,MDB,1
34550,PSOL,1
34550,PSD,2
34550,PT,4
34550,PP,2
30872,SOLIDARIEDADE,1
30872,REPUBLICANOS,1
30872,PSDB,1
30872,PP,1
30872,PL,2
30872,PT,2
30872,UNIÃO,2
30872,PSD,2
30872,MDB,3
35017,PP,3
35017,PSD,3
35017,UNIÃO,3
35033,UNIÃO,4
35033,PT,5
34991,REPUBLICANOS,1
34991,PCdoB,1
34991,PSD,1
34991,PP,2
34991,PL,2
34991,PT,2
35050,PSD,1
35050,PP,1
35050,UNIÃO,3
35050,MDB,2
35050,PT,2
35076,SOLIDARIEDADE,1
35076,PSD,2
35076,PL,2
35076,PT,3
35076,AVANTE,1
35076,PCdoB,2
35092,REPUBLICANOS,1
35092,PV,1
35092,PSD,2
35092,UNIÃO,2
35092,PT,4
35092,PP,2
35092,PCdoB,1
35114,MDB,1
35114,REPUBLICANOS,1
35114,PV,1
35114,PDT,1
35114,PSD,2
35114,PT,3
35114,PSB,1
35114,PP,2
35114,PMB,1
35130,PCdoB,2
35130,PDT,3
35130,PT,5
35130,PSD,3
35130,AVANTE,2
30058,PP,1
30058,PT,1
30058,PL,2
30058,UNIÃO,2
30058,NOVO,2
30058,PCdoB,3
30058,SOLIDARIEDADE,3
30058,DC,3
35149,PSB,1
35149,PSD,3
35149,PT,5
35157,PSDB,1
35157,CIDADANIA,2
35157,MDB,2
35157,DC,2
35157,PMB,3
35157,PP,3
35157,PT,4
35157,PODE,4
30910,PSDB,1
30910,PV,2
30910,PSD,2
30910,UNIÃO,2
30910,PCdoB,2
30910,PP,2
35173,MDB,1
35173,PSD,3
35173,UNIÃO,3
35173,PP,2
35190,MDB,1
35190,PSOL,1
35190,REPUBLICANOS,1
35190,PSB,2
35190,PSD,2
35190,PT,2
35211,MDB,1
35211,PDT,1
35211,SOLIDARIEDADE,1
35211,PP,2
35211,PT,2
35211,PSD,3
35211,AVANTE,1
30899,MDB,2
30899,UNIÃO,4
30899,PT,5
35238,PSB,1
35238,AVANTE,2
35238,PT,4
35238,REPUBLICANOS,2
35238,SOLIDARIEDADE,2
35238,PSD,2
30937,PRD,1
30937,SOLIDARIEDADE,3
30937,PP,3
30937,PSD,2
35254,PDT,4
35254,PSD,5
35270,PRD,1
35270,PSD,3
35270,PP,3
35270,PT,4
35297,AVANTE,1
35297,MDB,1
35297,REPUBLICANOS,1
35297,PT,3
35297,PCdoB,2
35297,PSOL,1
35319,AVANTE,1
35319,REPUBLICANOS,1
35319,PP,2
35319,UNIÃO,2
35319,PT,2
35319,MDB,1
35319,PSD,2
30953,PP,5
30953,PSD,4
35335,PV,1
35335,PSB,1
35335,PCdoB,3
35335,PT,4
35335,PL,4
35335,PSD,3
35335,PODE,1
35351,SOLIDARIEDADE,1
35351,PCdoB,2
35351,REPUBLICANOS,2
35351,PT,4
35351,PV,1
35351,PSD,1
30970,MDB,5
30970,PSD,4
35378,PP,1
35378,UNIÃO,2
35378,PT,2
35378,MDB,1
35378,AVANTE,1
35378,PSD,3
35378,PDT,1
35394,MDB,1
35394,PSD,2
35394,PT,3
35394,UNIÃO,3
35416,PSDB,1
35416,REPUBLICANOS,2
35416,PT,2
35416,UNIÃO,2
35416,PSD,2
35416,CIDADANIA,2
35432,SOLIDARIEDADE,1
35432,PCdoB,1
35432,PV,1
35432,PSD,2
35432,PP,2
35432,AVANTE,1
35432,PT,3
35459,AVANTE,1
35459,PODE,2
35459,MDB,3
35459,PSD,3
35475,PSB,4
35475,AVANTE,3
35475,PSD,4
35513,REPUBLICANOS,1
35513,PDT,2
35513,PSD,3
35513,UNIÃO,3
35530,AVANTE,2
35530,PT,6
35530,PODE,1
35556,PSB,2
35556,AVANTE,2
35556,SOLIDARIEDADE,2
35556,PSD,3
35556,MDB,2
35572,PSOL,1
35572,PSD,1
35572,PT,4
35572,PV,1
35572,PP,2
35599,PT,1
35599,PL,2
35599,CIDADANIA,2
35599,AVANTE,2
35599,MDB,2
35599,UNIÃO,2
35610,SOLIDARIEDADE,2
35610,AVANTE,2
35610,PSD,3
35610,PT,4
35637,AVANTE,1
35637,PCdoB,1
35637,MDB,1
35637,PSDB,3
35637,PSD,3
35637,PT,2
35653,PSB,1
35653,MDB,2
35653,PL,2
35653,PT,4
35653,REPUBLICANOS,2
35670,PCdoB,1
35670,PSD,2
35670,PL,3
35670,PT,3
35696,PCdoB,2
35696,PT,7
35696,PSB,2
35700,AVANTE,1
35700,PODE,1
35700,MDB,2
35700,PSD,2
35700,PT,3
35718,PCdoB,1
35718,PSB,1
35718,REPUBLICANOS,1
35718,PL,3
35718,PSD,3
35718,PT,2
35734,PSDB,1
35734,SOLIDARIEDADE,2
35734,PMB,2
35734,AGIR,2
35734,PT,3
35734,PODE,3
35734,DC,4
35734,PSD,4
35750,PSDB,1
35750,REPUBLICANOS,1
35750,MDB,1
35750,PP,2
35750,PL,2
35750,PSD,3
35750,PT,3
35777,PP,1
35777,PSD,1
35777,PL,2
35777,UNIÃO,2
35777,PT,3
35793,AVANTE,2
35793,UNIÃO,4
35793,CIDADANIA,4
35793,PT,3
35815,PDT,1
35815,PCdoB,1
35815,REPUBLICANOS,2
35815,PSD,2
35815,UNIÃO,2
35815,PT,3
35815,PV,2
35815,AVANTE,1
35815,AGIR,1
35831,PP,5
35831,PSD,4
35858,PSB,1
35858,AVANTE,4
35858,PP,4
35874,AVANTE,1
35874,PDT,1
35874,PP,1
35874,UNIÃO,1
35874,PT,2
35874,MDB,2
35874,PSD,1
35890,REPUBLICANOS,1
35890,PSOL,2
35890,PSD,2
35890,UNIÃO,2
35890,PRD,2
35890,PSB,2
35912,PSB,1
35912,PP,2
35912,PL,2
35912,PT,3
35912,PSD,3
35939,PCdoB,1
35939,PSB,1
35939,PSOL,1
35939,PL,1
35939,PT,2
35939,REPUBLICANOS,2
35939,MDB,2
35939,PSD,2
35939,UNIÃO,3
35947,AVANTE,1
35947,PDT,2
35947,PSB,2
35947,REPUBLICANOS,2
35947,PSD,2
35947,UNIÃO,2
35955,PDT,1
35955,MDB,1
35955,REPUBLICANOS,1
35955,PP,1
35955,PSD,2
35955,PT,2
35955,DC,2
35955,SOLIDARIEDADE,2
35955,PL,3
35971,UNIÃO,1
35971,PSDB,2
35971,PDT,2
35971,MDB,2
35971,PSB,3
35971,PRD,3
35971,AVANTE,4
35971,MOBILIZA,4
35998,PSD,1
35998,PSOL,2
35998,PL,2
35998,PT,2
35998,UNIÃO,2
35998,MDB,2
36013,PSB,1
36013,PP,1
36013,PT,3
36013,AVANTE,2
36013,PSD,2
36030,PCdoB,1
36030,SOLIDARIEDADE,1
36030,PSD,2
36030,PT,3
36030,UNIÃO,2
36056,PP,1
36056,PSD,2
36056,PL,2
36056,UNIÃO,2
36056,AVANTE,2
36056,PODE,2
36072,PSB,1
36072,PODE,1
36072,SOLIDARIEDADE,1
36072,MDB,3
36072,UNIÃO,3
36080,PV,1
36080,PCdoB,2
36080,PSD,3
36080,PT,3
36099,PCdoB,1
36099,PSD,1
36099,UNIÃO,3
36099,MDB,2
36099,PT,2
36110,AVANTE,1
36110,MDB,1
36110,PSB,1
36110,PSD,2
36110,PT,4
36110,REPUBLICANOS,2
36137,PSD,1
36137,PSOL,1
36137,PL,1
36137,PT,1
36137,UNIÃO,2
36137,REDE,2
36137,REPUBLICANOS,2
36137,PODE,2
36137,PDT,3
36153,PODE,1
36153,AVANTE,2
36153,REPUBLICANOS,2
36153,PP,3
36153,MDB,1
36170,AVANTE,1
36170,MDB,1
36170,PSB,1
36170,PCdoB,1
36170,REPUBLICANOS,2
36170,PSD,2
36170,PT,3
36196,SOLIDARIEDADE,1
36196,AVANTE,1
36196,PT,2
36196,PSD,2
36196,MDB,2
36196,PP,1
36218,PCdoB,1
36218,MDB,2
36218,REPUBLICANOS,2
36218,PSD,2
36218,PT,2
36218,PP,2
36234,MDB,1
36234,PSB,2
36234,PP,2
36234,PSD,2
36234,UNIÃO,2
36234,REDE,2
36277,SOLIDARIEDADE,1
36277,AVANTE,1
36277,PSB,1
36277,PCdoB,1
36277,PDT,1
36277,MDB,2
36277,PT,2
36293,PDT,1
36293,PSD,1
36293,PT,1
36293,PL,1
36293,MDB,2
36293,PSB,2
36293,UNIÃO,2
36293,REPUBLICANOS,2
36293,MOBILIZA,3
36315,REPUBLICANOS,1
36315,PCdoB,1
36315,PP,2
36315,PT,3
36315,UNIÃO,3
36315,PSD,3
36331,MDB,1
36331,AVANTE,1
36331,PCdoB,1
36331,PSD,2
36331,PT,3
36331,PSB,1
36250,PODE,1
36250,SOLIDARIEDADE,1
36250,MDB,1
36250,PSD,2
36250,UNIÃO,3
36250,AVANTE,1
36358,AVANTE,1
36358,PSB,1
36358,PSD,2
36358,PT,4
36358,MDB,1
36374,PCdoB,1
36374,MDB,1
36374,PSB,1
36374,PSD,3
36374,PT,3
36374,PP,2
36382,PRD,2
36382,PSD,2
36382,PT,5
36382,PP,2
36390,PCdoB,1
36390,REPUBLICANOS,1
36390,PP,1
36390,PT,2
36390,UNIÃO,1
36390,PDT,1
36390,MDB,1
36390,PSD,1
36412,PCdoB,1
36412,PSD,2
36412,PL,2
36412,PT,3
36412,REPUBLICANOS,2
36412,PSOL,3
36439,MDB,1
36439,REPUBLICANOS,1
36439,PSD,2
36439,UNIÃO,2
36439,PSB,2
36439,PSDB,1
36439,PT,2
36455,PSOL,1
36455,PP,2
36455,PSD,2
36455,PT,2
36455,PL,2
36455,UNIÃO,2
36471,PL,1
36471,PT,2
36471,UNIÃO,2
36471,PMB,2
36471,PSD,2
36471,MDB,2
30660,PV,1
30660,PSD,3
30660,PT,5
30678,PSDB,2
30678,UNIÃO,5
30678,PSD,2
36498,PP,1
36498,PSD,3
36498,PT,4
36498,PSB,1
36510,PCdoB,1
36510,PSOL,1
36510,UNIÃO,2
36510,PSB,2
36510,MDB,2
36510,PL,3
36510,PT,3
36510,AGIR,3
36536,PSB,1
36536,PSD,2
36536,UNIÃO,3
36536,AVANTE,1
36536,REPUBLICANOS,2
36536,PT,4
36552,AVANTE,1
36552,REPUBLICANOS,1
36552,PCdoB,1
36552,PDT,1
36552,PT,3
36552,UNIÃO,3
36552,PV,1
36552,PSDB,2
36579,MDB,1
36579,PP,1
36579,PSD,2
36579,UNIÃO,2
36579,PT,2
36579,PSOL,2
36579,AVANTE,1
36595,AVANTE,1
36595,PDT,1
36595,PP,3
36595,PSD,3
36595,PODE,1
36617,REPUBLICANOS,1
36617,PP,2
36617,PSD,2
36617,PL,3
36617,UNIÃO,3
36617,CIDADANIA,4
36617,PT,4
36633,PSB,1
36633,PV,1
36633,PCdoB,1
36633,REPUBLICANOS,2
36633,PSD,2
36633,PT,4
36633,PP,2
36650,SOLIDARIEDADE,1
36650,PSB,1
36650,PDT,2
36650,PP,3
36650,PSD,2
36676,PT,7
36676,AVANTE,2
30996,PV,1
30996,PSD,3
30996,PT,5
30996,UNIÃO,2
36692,PL,1
36692,PT,2
36692,DC,2
36692,REPUBLICANOS,2
36692,REDE,3
36692,UNIÃO,3
36692,PDT,4
36692,MDB,4
36706,PSDB,1
36706,PSD,2
36706,PP,3
36706,UNIÃO,3
36714,PDT,2
36714,PP,2
36714,PSD,3
36714,PT,4
30694,MDB,1
30694,PCdoB,2
30694,PSD,2
30694,PT,4
36730,AVANTE,2
36730,PSD,5
36730,PSB,2
36757,AVANTE,1
36757,PP,1
36757,PSD,2
36757,UNIÃO,3
36757,PT,2
36765,UNIÃO,7
36765,MDB,2
36773,PODE,1
36773,PSB,1
36773,MDB,1
36773,PP,2
36773,UNIÃO,2
36773,PSD,2
36773,REPUBLICANOS,2
36811,AVANTE,1
36811,SOLIDARIEDADE,1
36811,PT,5
36811,PSD,2
36820,PCdoB,1
36820,PP,2
36820,PT,4
36820,UNIÃO,2
36790,SOLIDARIEDADE,1
36790,MDB,2
36790,PT,4
36790,PSD,2
36838,MDB,1
36838,AVANTE,1
36838,PCdoB,2
36838,PSD,2
36838,PT,3
39730,PSDB,2
39730,UNIÃO,2
39730,PL,2
39730,PT,2
39730,PCdoB,1
39730,PSD,2
36854,AVANTE,1
36854,PT,2
36854,PRTB,2
36854,PSB,2
36854,PRD,3
36854,UNIÃO,3
36854,PSOL,4
36854,MDB,4
36870,SOLIDARIEDADE,1
36870,MDB,1
36870,PSB,1
36870,AVANTE,1
36870,REPUBLICANOS,1
36870,PT,2
36870,PSD,2
36897,AVANTE,1
36897,PSD,2
36897,PT,3
36897,PSB,1
36897,PCdoB,2
36919,PT,4
36919,PSDB,1
36919,UNIÃO,3
36919,PSB,1
36919,PCdoB,2
36919,PV,2
30007,PSD,1
30007,PT,1
30007,UNIÃO,2
30007,SOLIDARIEDADE,2
30007,NOVO,2
30007,PL,3
30007,PSB,3
30007,MDB,3
36935,SOLIDARIEDADE,1
36935,MDB,1
36935,PSD,3
36935,PT,4
36951,PSOL,1
36951,PP,2
36951,PSD,2
36951,PL,2
36951,UNIÃO,2
36951,PT,2
36978,MDB,1
36978,PT,4
36978,PDT,2
36978,AVANTE,1
36978,UNIÃO,3
36978,PSD,2
36994,MDB,2
36994,PSDB,2
36994,PCdoB,3
36994,PSD,2
39748,PSB,1
39748,PSDB,2
39748,PP,2
39748,AVANTE,2
39748,MDB,2
39748,UNIÃO,2
39756,AVANTE,1
39756,PCdoB,1
39756,PV,2
39756,REPUBLICANOS,3
39756,PSD,2
37010,PDT,1
37010,SOLIDARIEDADE,1
37010,PCdoB,1
37010,UNIÃO,2
37010,MDB,1
37010,PP,2
37010,PV,1
37036,AVANTE,1
37036,PODE,1
37036,PSB,1
37036,MDB,1
37036,PCdoB,2
37036,UNIÃO,2
37036,PT,3
37052,MDB,1
37052,PDT,2
37052,PL,2
37052,PT,4
37052,AVANTE,2
37079,AVANTE,1
37079,PSD,3
37079,PT,5
37095,PSB,1
37095,AVANTE,1
37095,SOLIDARIEDADE,2
37095,PP,3
37095,PSD,2
39772,PCdoB,1
39772,UNIÃO,2
39772,PT,3
39772,PSD,2
39772,SOLIDARIEDADE,1
37117,REPUBLICANOS,1
37117,PSD,2
37117,PT,2
37117,PL,2
37117,PP,2
37117,MDB,2
37133,REPUBLICANOS,1
37133,PP,2
37133,PSD,2
37133,UNIÃO,2
37133,PT,4
37133,PODE,1
37133,PSB,1
37150,PSOL,1
37150,PSDB,2
37150,SOLIDARIEDADE,2
37150,PCdoB,2
37150,MDB,2
37150,PSD,2
37176,AVANTE,1
37176,PP,1
37176,PT,2
37176,REPUBLICANOS,1
37176,PDT,1
37176,PSD,2
37176,PSB,1
37192,AVANTE,1
37192,PSB,1
37192,PDT,1
37192,PSD,1
37192,MOBILIZA,1
37192,REPUBLICANOS,2
37192,UNIÃO,2
37214,PL,2
37214,PT,4
37214,DC,4
37214,PODE,3
37222,AVANTE,3
37222,PSD,4
37222,PP,2
37230,AVANTE,1
37230,PMB,1
37230,CIDADANIA,2
37230,MDB,2
37230,PP,2
37230,PT,2
37230,PSD,1
37230,MOBILIZA,-1
37230,UNIÃO,1
37257,PCdoB,1
37257,SOLIDARIEDADE,1
37257,REPUBLICANOS,1
37257,PSD,2
37257,PL,2
37257,PT,3
37257,PP,1
37273,PT,1
37273,UNIÃO,2
37273,PP,2
37273,PSD,2
37273,MDB,2
37290,AVANTE,1
37290,PSB,1
37290,PSD,2
37290,UNIÃO,2
37290,PDT,3
37290,SOLIDARIEDADE,2
37303,PP,2
37303,PSD,3
37303,PT,4
37311,REPUBLICANOS,1
37311,PL,2
37311,PT,3
37311,PCdoB,1
37311,PDT,2
37311,PSD,2
37311,MDB,2
37338,REPUBLICANOS,1
37338,PP,2
37338,PSD,3
37338,PT,3
37354,PCdoB,1
37354,PP,1
37354,PDT,1
37354,PSD,2
37354,UNIÃO,2
37354,PT,3
37354,REDE,1
37354,AVANTE,2
37370,AVANTE,1
37370,PL,2
37370,MDB,2
37370,PT,4
37397,MDB,1
37397,AVANTE,1
37397,PSB,2
37397,PSD,3
37397,PT,2
37419,PL,2
37419,PSDB,4
37419,PMB,4
37419,PT,3
37427,MDB,1
37427,PSB,1
37427,PSD,2
37427,PT,4
37427,PP,1
37435,MDB,1
37435,PDT,2
37435,PSD,2
37435,PT,2
37435,UNIÃO,2
37435,AVANTE,2
37451,PCdoB,1
37451,PP,1
37451,UNIÃO,1
37451,PT,3
37451,PODE,1
37451,MDB,2
37460,AVANTE,2
37460,PP,2
37460,REPUBLICANOS,3
37460,PSD,2
37478,UNIÃO,1
37478,PT,2
37478,MDB,2
37478,REPUBLICANOS,2
37478,AVANTE,2
37478,DC,2
37494,MDB,1
37494,PP,2
37494,UNIÃO,2
37494,PT,2
37494,PODE,2
37494,PDT,2
37516,PT,1
37516,PSDB,2
37516,PSD,2
37516,PSOL,2
37516,REPUBLICANOS,2
37516,MDB,2
37532,PODE,1
37532,AVANTE,1
37532,PCdoB,2
37532,PP,3
37532,PT,2
39799,PP,1
39799,MDB,1
39799,PSD,1
39799,PL,3
39799,PT,3
37559,PCdoB,1
37559,MDB,1
37559,PP,1
37559,PSD,1
37559,PT,3
37559,PV,2
37567,PCdoB,1
37567,PT,4
37567,PSD,3
37567,AVANTE,1
39969,MDB,1
39969,AVANTE,2
39969,REPUBLICANOS,3
39969,UNIÃO,3
37575,AVANTE,1
37575,MDB,1
37575,PP,1
37575,UNIÃO,2
37575,PT,3
37575,PSD,1
37583,MDB,2
37583,AVANTE,1
37583,PT,4
37583,PSD,2
37591,PSOL,2
37591,PSD,2
37591,PT,3
37591,SOLIDARIEDADE,1
37591,AVANTE,1
37591,MDB,2
37613,PT,2
37613,UNIÃO,4
37613,SOLIDARIEDADE,4
37613,MDB,3
39942,UNIÃO,5
39942,PSD,4
37621,PODE,2
37621,PP,7
37630,PODE,1
37630,PSB,2
37630,REPUBLICANOS,2
37630,AVANTE,3
37630,PSD,3
37656,PSB,2
37656,PSOL,2
37656,AVANTE,2
37656,PT,3
37656,PSD,2
37672,PV,1
37672,PCdoB,1
37672,PSD,1
37672,PT,2
37672,AVANTE,1
37672,PSB,1
37672,PODE,1
37672,SOLIDARIEDADE,1
37680,REPUBLICANOS,1
37680,PP,2
37680,PT,3
37680,PL,2
37680,UNIÃO,2
37680,MDB,1
37699,AVANTE,1
37699,MDB,2
37699,PSB,2
37699,PT,4
37699,PSD,2
37710,AVANTE,1
37710,MDB,1
37710,PCdoB,1
37710,PSD,3
37710,PT,3
37737,REPUBLICANOS,2
37737,PV,2
37737,PT,3
37737,AVANTE,1
37737,PSD,2
37737,PCdoB,1
37753,PDT,1
37753,AVANTE,1
37753,PL,2
37753,PP,2
37753,PT,3
37753,PSD,2
37770,PV,1
37770,MDB,2
37770,PSD,2
37770,PT,4
37770,PCdoB,2
37796,PSOL,1
37796,PSD,2
37796,PT,4
37796,MDB,2
37818,PP,1
37818,PT,1
37818,SOLIDARIEDADE,2
37818,PRD,2
37818,MDB,2
37818,REPUBLICANOS,3
37818,AVANTE,3
37818,NOVO,3
37850,PODE,1
37850,MDB,3
37850,PP,3
37850,PSD,2
37834,MDB,1
37834,PSB,1
37834,AVANTE,1
37834,PCdoB,2
37834,PP,2
37834,PDT,2
37877,AVANTE,2
37877,PT,4
37877,PSB,2
37877,PSD,3
37893,PV,2
37893,PCdoB,2
37893,PSDB,2
37893,PSD,2
37893,AVANTE,2
37893,PT,3
37915,AVANTE,1
37915,PSB,3
37915,PSD,3
37915,PP,2
37931,MDB,1
37931,PP,2
37931,REPUBLICANOS,2
37931,PSDB,2
37931,PL,2
37931,PSD,2
39837,PCdoB,2
39837,UNIÃO,3
39837,PT,4
37940,AVANTE,1
37940,PP,1
37940,PT,3
37940,REPUBLICANOS,2
37940,UNIÃO,2
37958,PSB,1
37958,PT,4
37958,PSD,3
37958,SOLIDARIEDADE,1
37974,REPUBLICANOS,1
37974,PSD,2
37974,PL,2
37974,UNIÃO,2
37974,PT,2
37974,PP,2
37990,AVANTE,1
37990,PP,1
37990,PCdoB,2
37990,PSD,2
37990,PT,3
38016,MDB,2
38016,PL,2
38016,PT,3
38016,PSD,2
38016,PP,2
38059,PSB,1
38059,AVANTE,1
38059,REPUBLICANOS,2
38059,PSDB,2
38059,PP,2
38059,PSD,2
38059,PT,3
38067,PCdoB,1
38067,PSD,2
38067,PT,2
38067,PL,2
38067,PSOL,2
38067,PODE,2
38075,PP,1
38075,PODE,1
38075,PRTB,2
38075,PRD,2
38075,PCdoB,2
38075,PMB,3
38075,PSD,3
38075,AVANTE,3
38091,SOLIDARIEDADE,1
38091,AVANTE,1
38091,UNIÃO,1
38091,PT,3
38091,PSD,2
38091,PODE,1
38032,PL,2
38032,AVANTE,4
38032,PP,4
38032,REPUBLICANOS,3
38113,SOLIDARIEDADE,2
38113,PDT,4
38113,PSD,4
38113,AVANTE,3
38130,MDB,5
38130,PSD,6
38156,SOLIDARIEDADE,1
38156,PT,3
38156,MDB,1
38156,PSD,3
38156,AVANTE,1
38164,AVANTE,1
